clientid,dpid,customerId,pan,accountNumber
40005099,IN005100,900005098,AHOWG9948J,1.00E+14
40005100,IN005101,900005099,AHOWG9949J,1.00E+14
40005101,IN005102,900005100,AHOWG9950J,1.00E+14
40005102,IN005103,900005101,AHOWG9951J,1.00E+14
40005103,IN005104,900005102,AHOWG9952J,1.00E+14
40005104,IN005105,900005103,AHOWG9953J,1.00E+14
40005105,IN005106,900005104,AHOWG9954J,1.00E+14
40005106,IN005107,900005105,AHOWG9955J,1.00E+14
40005107,IN005108,900005106,AHOWG9956J,1.00E+14
40005108,IN005109,900005107,AHOWG9957J,1.00E+14
40005109,IN005110,900005108,AHOWG9958J,1.00E+14
40005110,IN005111,900005109,AHOWG9959J,1.00E+14
40005111,IN005112,900005110,AHOWG9960J,1.00E+14
40005112,IN005113,900005111,AHOWG9961J,1.00E+14
40005113,IN005114,900005112,AHOWG9962J,1.00E+14
40005114,IN005115,900005113,AHOWG9963J,1.00E+14
40005115,IN005116,900005114,AHOWG9964J,1.00E+14
40005116,IN005117,900005115,AHOWG9965J,1.00E+14
40005117,IN005118,900005116,AHOWG9966J,1.00E+14
40005118,IN005119,900005117,AHOWG9967J,1.00E+14
40005119,IN005120,900005118,AHOWG9968J,1.00E+14
40005120,IN005121,900005119,AHOWG9969J,1.00E+14
40005121,IN005122,900005120,AHOWG9970J,1.00E+14
40005122,IN005123,900005121,AHOWG9971J,1.00E+14
40005123,IN005124,900005122,AHOWG9972J,1.00E+14
40005124,IN005125,900005123,AHOWG9973J,1.00E+14
40005125,IN005126,900005124,AHOWG9974J,1.00E+14
40005126,IN005127,900005125,AHOWG9975J,1.00E+14
40005127,IN005128,900005126,AHOWG9976J,1.00E+14
40005128,IN005129,900005127,AHOWG9977J,1.00E+14
40005129,IN005130,900005128,AHOWG9978J,1.00E+14
40005130,IN005131,900005129,AHOWG9979J,1.00E+14
40005131,IN005132,900005130,AHOWG9980J,1.00E+14
40005132,IN005133,900005131,AHOWG9981J,1.00E+14
40005133,IN005134,900005132,AHOWG9982J,1.00E+14
40005134,IN005135,900005133,AHOWG9983J,1.00E+14
40005135,IN005136,900005134,AHOWG9984J,1.00E+14
40005136,IN005137,900005135,AHOWG9985J,1.00E+14
40005137,IN005138,900005136,AHOWG9986J,1.00E+14
40005138,IN005139,900005137,AHOWG9987J,1.00E+14
40005139,IN005140,900005138,AHOWG9988J,1.00E+14
40005140,IN005141,900005139,AHOWG9989J,1.00E+14
40005141,IN005142,900005140,AHOWG9990J,1.00E+14
40005142,IN005143,900005141,AHOWG9991J,1.00E+14
40005143,IN005144,900005142,AHOWG9992J,1.00E+14
40005144,IN005145,900005143,AHOWG9993J,1.00E+14
40005145,IN005146,900005144,AHOWG9994J,1.00E+14
40005146,IN005147,900005145,AHOWG9995J,1.00E+14
40005147,IN005148,900005146,AHOWG9996J,1.00E+14
40005148,IN005149,900005147,AHOWG9997J,1.00E+14
40005149,IN005150,900005148,AHOWG9998J,1.00E+14
40005150,IN005151,900005149,AHOWG9999J,1.00E+14
40005151,IN005152,900005150,AHOWG1100J,1.00E+14
40005152,IN005153,900005151,BHAWL1101J,1.00E+14
40005153,IN005154,900005152,BHAWL1102J,1.00E+14
40005154,IN005155,900005153,BHAWL1103J,1.00E+14
40005155,IN005156,900005154,BHAWL1104J,1.00E+14
40005156,IN005157,900005155,BHAWL1105J,1.00E+14
40005157,IN005158,900005156,AHOWG1106J,1.00E+14
40005158,IN005159,900005157,AHOWG1107J,1.00E+14
40005159,IN005160,900005158,AHOWG1108J,1.00E+14
40005160,IN005161,900005159,AHOWG1109J,1.00E+14
40005161,IN005162,900005160,AHOWG1110J,1.00E+14
40005162,IN005163,900005161,AHOWG1111J,1.00E+14
40005163,IN005164,900005162,AHOWG1112J,1.00E+14
40005164,IN005165,900005163,AHOWG1113J,1.00E+14
40005165,IN005166,900005164,AHOWG1114J,1.00E+14
40005166,IN005167,900005165,AHOWG1115J,1.00E+14
40005167,IN005168,900005166,AHOWG1116J,1.00E+14
40005168,IN005169,900005167,AHOWG1117J,1.00E+14
40005169,IN005170,900005168,AHOWG1118J,1.00E+14
40005170,IN005171,900005169,AHOWG1119J,1.00E+14
40005171,IN005172,900005170,AHOWG1120J,1.00E+14
40005172,IN005173,900005171,AHOWG1121J,1.00E+14
40005173,IN005174,900005172,AHOWG1122J,1.00E+14
40005174,IN005175,900005173,AHOWG1123J,1.00E+14
40005175,IN005176,900005174,AHOWG1124J,1.00E+14
40005176,IN005177,900005175,AHOWG1125J,1.00E+14
40005177,IN005178,900005176,AHOWG1126J,1.00E+14
40005178,IN005179,900005177,AHOWG1127J,1.00E+14
40005179,IN005180,900005178,AHOWG1128J,1.00E+14
40005180,IN005181,900005179,AHOWG1129J,1.00E+14
40005181,IN005182,900005180,AHOWG1130J,1.00E+14
40005182,IN005183,900005181,AHOWG1131J,1.00E+14
40005183,IN005184,900005182,AHOWG1132J,1.00E+14
40005184,IN005185,900005183,AHOWG1133J,1.00E+14
40005185,IN005186,900005184,AHOWG1134J,1.00E+14
40005186,IN005187,900005185,AHOWG1135J,1.00E+14
40005187,IN005188,900005186,AHOWG1136J,1.00E+14
40005188,IN005189,900005187,AHOWG1137J,1.00E+14
40005189,IN005190,900005188,AHOWG1138J,1.00E+14
40005190,IN005191,900005189,AHOWG1139J,1.00E+14
40005191,IN005192,900005190,AHOWG1140J,1.00E+14
40005192,IN005193,900005191,AHOWG1141J,1.00E+14
40005193,IN005194,900005192,AHOWG1142J,1.00E+14
40005194,IN005195,900005193,AHOWG1143J,1.00E+14
40005195,IN005196,900005194,AHOWG1144J,1.00E+14
40005196,IN005197,900005195,AHOWG1145J,1.00E+14
40005197,IN005198,900005196,AHOWG1146J,1.00E+14
40005198,IN005199,900005197,AHOWG1147J,1.00E+14
40005199,IN005200,900005198,AHOWG1148J,1.00E+14
40005200,IN005201,900005199,AHOWG1149J,1.00E+14
40005201,IN005202,900005200,AHOWG1150J,1.00E+14
40005202,IN005203,900005201,AHOWG1151J,1.00E+14
40005203,IN005204,900005202,AHOWG1152J,1.00E+14
40005204,IN005205,900005203,AHOWG1153J,1.00E+14
40005205,IN005206,900005204,AHOWG1154J,1.00E+14
40005206,IN005207,900005205,AHOWG1155J,1.00E+14
40005207,IN005208,900005206,AHOWG1156J,1.00E+14
40005208,IN005209,900005207,AHOWG1157J,1.00E+14
40005209,IN005210,900005208,AHOWG1158J,1.00E+14
40005210,IN005211,900005209,AHOWG1159J,1.00E+14
40005211,IN005212,900005210,AHOWG1160J,1.00E+14
40005212,IN005213,900005211,AHOWG1161J,1.00E+14
40005213,IN005214,900005212,AHOWG1162J,1.00E+14
40005214,IN005215,900005213,AHOWG1163J,1.00E+14
40005215,IN005216,900005214,AHOWG1164J,1.00E+14
40005216,IN005217,900005215,AHOWG1165J,1.00E+14
40005217,IN005218,900005216,AHOWG1166J,1.00E+14
40005218,IN005219,900005217,AHOWG1167J,1.00E+14
40005219,IN005220,900005218,AHOWG1168J,1.00E+14
40005220,IN005221,900005219,AHOWG1169J,1.00E+14
40005221,IN005222,900005220,AHOWG1170J,1.00E+14
40005222,IN005223,900005221,AHOWG1171J,1.00E+14
40005223,IN005224,900005222,AHOWG1172J,1.00E+14
40005224,IN005225,900005223,AHOWG1173J,1.00E+14
40005225,IN005226,900005224,AHOWG1174J,1.00E+14
40005226,IN005227,900005225,AHOWG1175J,1.00E+14
40005227,IN005228,900005226,AHOWG1176J,1.00E+14
40005228,IN005229,900005227,AHOWG1177J,1.00E+14
40005229,IN005230,900005228,AHOWG1178J,1.00E+14
40005230,IN005231,900005229,AHOWG1179J,1.00E+14
40005231,IN005232,900005230,AHOWG1180J,1.00E+14
40005232,IN005233,900005231,AHOWG1181J,1.00E+14
40005233,IN005234,900005232,AHOWG1182J,1.00E+14
40005234,IN005235,900005233,AHOWG1183J,1.00E+14
40005235,IN005236,900005234,AHOWG1184J,1.00E+14
40005236,IN005237,900005235,AHOWG1185J,1.00E+14
40005237,IN005238,900005236,AHOWG1186J,1.00E+14
40005238,IN005239,900005237,AHOWG1187J,1.00E+14
40005239,IN005240,900005238,AHOWG1188J,1.00E+14
40005240,IN005241,900005239,AHOWG1189J,1.00E+14
40005241,IN005242,900005240,AHOWG1190J,1.00E+14
40005242,IN005243,900005241,AHOWG1191J,1.00E+14
40005243,IN005244,900005242,AHOWG1192J,1.00E+14
40005244,IN005245,900005243,AHOWG1193J,1.00E+14
40005245,IN005246,900005244,AHOWG1194J,1.00E+14
40005246,IN005247,900005245,AHOWG1195J,1.00E+14
40005247,IN005248,900005246,AHOWG1196J,1.00E+14
40005248,IN005249,900005247,AHOWG1197J,1.00E+14
40005249,IN005250,900005248,AHOWG1198J,1.00E+14
40005250,IN005251,900005249,AHOWG1199J,1.00E+14
40005251,IN005252,900005250,AHOWG1200J,1.00E+14
40005252,IN005253,900005251,AHOWG1201J,1.00E+14
40005253,IN005254,900005252,AHOWG1202J,1.00E+14
40005254,IN005255,900005253,AHOWG1203J,1.00E+14
40005255,IN005256,900005254,AHOWG1204J,1.00E+14
40005256,IN005257,900005255,AHOWG1205J,1.00E+14
40005257,IN005258,900005256,AHOWG1206J,1.00E+14
40005258,IN005259,900005257,AHOWG1207J,1.00E+14
40005259,IN005260,900005258,AHOWG1208J,1.00E+14
40005260,IN005261,900005259,AHOWG1209J,1.00E+14
40005261,IN005262,900005260,AHOWG1210J,1.00E+14
40005262,IN005263,900005261,AHOWG1211J,1.00E+14
40005263,IN005264,900005262,AHOWG1212J,1.00E+14
40005264,IN005265,900005263,AHOWG1213J,1.00E+14
40005265,IN005266,900005264,AHOWG1214J,1.00E+14
40005266,IN005267,900005265,AHOWG1215J,1.00E+14
40005267,IN005268,900005266,AHOWG1216J,1.00E+14
40005268,IN005269,900005267,AHOWG1217J,1.00E+14
40005269,IN005270,900005268,AHOWG1218J,1.00E+14
40005270,IN005271,900005269,AHOWG1219J,1.00E+14
40005271,IN005272,900005270,AHOWG1220J,1.00E+14
40005272,IN005273,900005271,AHOWG1221J,1.00E+14
40005273,IN005274,900005272,AHOWG1222J,1.00E+14
40005274,IN005275,900005273,AHOWG1223J,1.00E+14
40005275,IN005276,900005274,AHOWG1224J,1.00E+14
40005276,IN005277,900005275,AHOWG1225J,1.00E+14
40005277,IN005278,900005276,AHOWG1226J,1.00E+14
40005278,IN005279,900005277,AHOWG1227J,1.00E+14
40005279,IN005280,900005278,AHOWG1228J,1.00E+14
40005280,IN005281,900005279,AHOWG1229J,1.00E+14
40005281,IN005282,900005280,AHOWG1230J,1.00E+14
40005282,IN005283,900005281,AHOWG1231J,1.00E+14
40005283,IN005284,900005282,AHOWG1232J,1.00E+14
40005284,IN005285,900005283,AHOWG1233J,1.00E+14
40005285,IN005286,900005284,AHOWG1234J,1.00E+14
40005286,IN005287,900005285,AHOWG1235J,1.00E+14
40005287,IN005288,900005286,AHOWG1236J,1.00E+14
40005288,IN005289,900005287,AHOWG1237J,1.00E+14
40005289,IN005290,900005288,AHOWG1238J,1.00E+14
40005290,IN005291,900005289,AHOWG1239J,1.00E+14
40005291,IN005292,900005290,AHOWG1240J,1.00E+14
40005292,IN005293,900005291,AHOWG1241J,1.00E+14
40005293,IN005294,900005292,AHOWG1242J,1.00E+14
40005294,IN005295,900005293,AHOWG1243J,1.00E+14
40005295,IN005296,900005294,AHOWG1244J,1.00E+14
40005296,IN005297,900005295,AHOWG1245J,1.00E+14
40005297,IN005298,900005296,AHOWG1246J,1.00E+14
40005298,IN005299,900005297,AHOWG1247J,1.00E+14
40005299,IN005300,900005298,AHOWG1248J,1.00E+14
40005300,IN005301,900005299,AHOWG1249J,1.00E+14
40005301,IN005302,900005300,AHOWG1250J,1.00E+14
40005302,IN005303,900005301,AHOWG1251J,1.00E+14
40005303,IN005304,900005302,AHOWG1252J,1.00E+14
40005304,IN005305,900005303,AHOWG1253J,1.00E+14
40005305,IN005306,900005304,AHOWG1254J,1.00E+14
40005306,IN005307,900005305,AHOWG1255J,1.00E+14
40005307,IN005308,900005306,AHOWG1256J,1.00E+14
40005308,IN005309,900005307,AHOWG1257J,1.00E+14
40005309,IN005310,900005308,AHOWG1258J,1.00E+14
40005310,IN005311,900005309,AHOWG1259J,1.00E+14
40005311,IN005312,900005310,AHOWG1260J,1.00E+14
40005312,IN005313,900005311,AHOWG1261J,1.00E+14
40005313,IN005314,900005312,AHOWG1262J,1.00E+14
40005314,IN005315,900005313,AHOWG1263J,1.00E+14
40005315,IN005316,900005314,AHOWG1264J,1.00E+14
40005316,IN005317,900005315,AHOWG1265J,1.00E+14
40005317,IN005318,900005316,AHOWG1266J,1.00E+14
40005318,IN005319,900005317,AHOWG1267J,1.00E+14
40005319,IN005320,900005318,AHOWG1268J,1.00E+14
40005320,IN005321,900005319,AHOWG1269J,1.00E+14
40005321,IN005322,900005320,AHOWG1270J,1.00E+14
40005322,IN005323,900005321,AHOWG1271J,1.00E+14
40005323,IN005324,900005322,AHOWG1272J,1.00E+14
40005324,IN005325,900005323,AHOWG1273J,1.00E+14
40005325,IN005326,900005324,AHOWG1274J,1.00E+14
40005326,IN005327,900005325,AHOWG1275J,1.00E+14
40005327,IN005328,900005326,AHOWG1276J,1.00E+14
40005328,IN005329,900005327,AHOWG1277J,1.00E+14
40005329,IN005330,900005328,AHOWG1278J,1.00E+14
40005330,IN005331,900005329,AHOWG1279J,1.00E+14
40005331,IN005332,900005330,AHOWG1280J,1.00E+14
40005332,IN005333,900005331,AHOWG1281J,1.00E+14
40005333,IN005334,900005332,AHOWG1282J,1.00E+14
40005334,IN005335,900005333,AHOWG1283J,1.00E+14
40005335,IN005336,900005334,AHOWG1284J,1.00E+14
40005336,IN005337,900005335,AHOWG1285J,1.00E+14
40005337,IN005338,900005336,AHOWG1286J,1.00E+14
40005338,IN005339,900005337,AHOWG1287J,1.00E+14
40005339,IN005340,900005338,AHOWG1288J,1.00E+14
40005340,IN005341,900005339,AHOWG1289J,1.00E+14
40005341,IN005342,900005340,AHOWG1290J,1.00E+14
40005342,IN005343,900005341,AHOWG1291J,1.00E+14
40005343,IN005344,900005342,AHOWG1292J,1.00E+14
40005344,IN005345,900005343,AHOWG1293J,1.00E+14
40005345,IN005346,900005344,AHOWG1294J,1.00E+14
40005346,IN005347,900005345,AHOWG1295J,1.00E+14
40005347,IN005348,900005346,AHOWG1296J,1.00E+14
40005348,IN005349,900005347,AHOWG1297J,1.00E+14
40005349,IN005350,900005348,AHOWG1298J,1.00E+14
40005350,IN005351,900005349,AHOWG1299J,1.00E+14
40005351,IN005352,900005350,AHOWG1300J,1.00E+14
40005352,IN005353,900005351,AHOWG1301J,1.00E+14
40005353,IN005354,900005352,AHOWG1302J,1.00E+14
40005354,IN005355,900005353,AHOWG1303J,1.00E+14
40005355,IN005356,900005354,AHOWG1304J,1.00E+14
40005356,IN005357,900005355,AHOWG1305J,1.00E+14
40005357,IN005358,900005356,AHOWG1306J,1.00E+14
40005358,IN005359,900005357,AHOWG1307J,1.00E+14
40005359,IN005360,900005358,AHOWG1308J,1.00E+14
40005360,IN005361,900005359,AHOWG1309J,1.00E+14
40005361,IN005362,900005360,AHOWG1310J,1.00E+14
40005362,IN005363,900005361,AHOWG1311J,1.00E+14
40005363,IN005364,900005362,AHOWG1312J,1.00E+14
40005364,IN005365,900005363,AHOWG1313J,1.00E+14
40005365,IN005366,900005364,AHOWG1314J,1.00E+14
40005366,IN005367,900005365,AHOWG1315J,1.00E+14
40005367,IN005368,900005366,AHOWG1316J,1.00E+14
40005368,IN005369,900005367,AHOWG1317J,1.00E+14
40005369,IN005370,900005368,AHOWG1318J,1.00E+14
40005370,IN005371,900005369,AHOWG1319J,1.00E+14
40005371,IN005372,900005370,AHOWG1320J,1.00E+14
40005372,IN005373,900005371,AHOWG1321J,1.00E+14
40005373,IN005374,900005372,AHOWG1322J,1.00E+14
40005374,IN005375,900005373,AHOWG1323J,1.00E+14
40005375,IN005376,900005374,AHOWG1324J,1.00E+14
40005376,IN005377,900005375,AHOWG1325J,1.00E+14
40005377,IN005378,900005376,AHOWG1326J,1.00E+14
40005378,IN005379,900005377,AHOWG1327J,1.00E+14
40005379,IN005380,900005378,AHOWG1328J,1.00E+14
40005380,IN005381,900005379,AHOWG1329J,1.00E+14
40005381,IN005382,900005380,AHOWG1330J,1.00E+14
40005382,IN005383,900005381,AHOWG1331J,1.00E+14
40005383,IN005384,900005382,AHOWG1332J,1.00E+14
40005384,IN005385,900005383,AHOWG1333J,1.00E+14
40005385,IN005386,900005384,AHOWG1334J,1.00E+14
40005386,IN005387,900005385,AHOWG1335J,1.00E+14
40005387,IN005388,900005386,AHOWG1336J,1.00E+14
40005388,IN005389,900005387,AHOWG1337J,1.00E+14
40005389,IN005390,900005388,AHOWG1338J,1.00E+14
40005390,IN005391,900005389,AHOWG1339J,1.00E+14
40005391,IN005392,900005390,AHOWG1340J,1.00E+14
40005392,IN005393,900005391,AHOWG1341J,1.00E+14
40005393,IN005394,900005392,AHOWG1342J,1.00E+14
40005394,IN005395,900005393,AHOWG1343J,1.00E+14
40005395,IN005396,900005394,AHOWG1344J,1.00E+14
40005396,IN005397,900005395,AHOWG1345J,1.00E+14
40005397,IN005398,900005396,AHOWG1346J,1.00E+14
40005398,IN005399,900005397,AHOWG1347J,1.00E+14
40005399,IN005400,900005398,AHOWG1348J,1.00E+14
40005400,IN005401,900005399,AHOWG1349J,1.00E+14
40005401,IN005402,900005400,AHOWG1350J,1.00E+14
40005402,IN005403,900005401,AHOWG1351J,1.00E+14
40005403,IN005404,900005402,AHOWG1352J,1.00E+14
40005404,IN005405,900005403,AHOWG1353J,1.00E+14
40005405,IN005406,900005404,AHOWG1354J,1.00E+14
40005406,IN005407,900005405,AHOWG1355J,1.00E+14
40005407,IN005408,900005406,AHOWG1356J,1.00E+14
40005408,IN005409,900005407,AHOWG1357J,1.00E+14
40005409,IN005410,900005408,AHOWG1358J,1.00E+14
40005410,IN005411,900005409,AHOWG1359J,1.00E+14
40005411,IN005412,900005410,AHOWG1360J,1.00E+14
40005412,IN005413,900005411,AHOWG1361J,1.00E+14
40005413,IN005414,900005412,AHOWG1362J,1.00E+14
40005414,IN005415,900005413,AHOWG1363J,1.00E+14
40005415,IN005416,900005414,AHOWG1364J,1.00E+14
40005416,IN005417,900005415,AHOWG1365J,1.00E+14
40005417,IN005418,900005416,AHOWG1366J,1.00E+14
40005418,IN005419,900005417,AHOWG1367J,1.00E+14
40005419,IN005420,900005418,AHOWG1368J,1.00E+14
40005420,IN005421,900005419,AHOWG1369J,1.00E+14
40005421,IN005422,900005420,AHOWG1370J,1.00E+14
40005422,IN005423,900005421,AHOWG1371J,1.00E+14
40005423,IN005424,900005422,AHOWG1372J,1.00E+14
40005424,IN005425,900005423,AHOWG1373J,1.00E+14
40005425,IN005426,900005424,AHOWG1374J,1.00E+14
40005426,IN005427,900005425,AHOWG1375J,1.00E+14
40005427,IN005428,900005426,AHOWG1376J,1.00E+14
40005428,IN005429,900005427,AHOWG1377J,1.00E+14
40005429,IN005430,900005428,AHOWG1378J,1.00E+14
40005430,IN005431,900005429,AHOWG1379J,1.00E+14
40005431,IN005432,900005430,AHOWG1380J,1.00E+14
40005432,IN005433,900005431,AHOWG1381J,1.00E+14
40005433,IN005434,900005432,AHOWG1382J,1.00E+14
40005434,IN005435,900005433,AHOWG1383J,1.00E+14
40005435,IN005436,900005434,AHOWG1384J,1.00E+14
40005436,IN005437,900005435,AHOWG1385J,1.00E+14
40005437,IN005438,900005436,AHOWG1386J,1.00E+14
40005438,IN005439,900005437,AHOWG1387J,1.00E+14
40005439,IN005440,900005438,AHOWG1388J,1.00E+14
40005440,IN005441,900005439,AHOWG1389J,1.00E+14
40005441,IN005442,900005440,AHOWG1390J,1.00E+14
40005442,IN005443,900005441,AHOWG1391J,1.00E+14
40005443,IN005444,900005442,AHOWG1392J,1.00E+14
40005444,IN005445,900005443,AHOWG1393J,1.00E+14
40005445,IN005446,900005444,AHOWG1394J,1.00E+14
40005446,IN005447,900005445,AHOWG1395J,1.00E+14
40005447,IN005448,900005446,AHOWG1396J,1.00E+14
40005448,IN005449,900005447,AHOWG1397J,1.00E+14
40005449,IN005450,900005448,AHOWG1398J,1.00E+14
40005450,IN005451,900005449,AHOWG1399J,1.00E+14
40005451,IN005452,900005450,AHOWG1400J,1.00E+14
40005452,IN005453,900005451,AHOWG1401J,1.00E+14
40005453,IN005454,900005452,AHOWG1402J,1.00E+14
40005454,IN005455,900005453,AHOWG1403J,1.00E+14
40005455,IN005456,900005454,AHOWG1404J,1.00E+14
40005456,IN005457,900005455,AHOWG1405J,1.00E+14
40005457,IN005458,900005456,AHOWG1406J,1.00E+14
40005458,IN005459,900005457,AHOWG1407J,1.00E+14
40005459,IN005460,900005458,AHOWG1408J,1.00E+14
40005460,IN005461,900005459,AHOWG1409J,1.00E+14
40005461,IN005462,900005460,AHOWG1410J,1.00E+14
40005462,IN005463,900005461,AHOWG1411J,1.00E+14
40005463,IN005464,900005462,AHOWG1412J,1.00E+14
40005464,IN005465,900005463,AHOWG1413J,1.00E+14
40005465,IN005466,900005464,AHOWG1414J,1.00E+14
40005466,IN005467,900005465,AHOWG1415J,1.00E+14
40005467,IN005468,900005466,AHOWG1416J,1.00E+14
40005468,IN005469,900005467,AHOWG1417J,1.00E+14
40005469,IN005470,900005468,AHOWG1418J,1.00E+14
40005470,IN005471,900005469,AHOWG1419J,1.00E+14
40005471,IN005472,900005470,AHOWG1420J,1.00E+14
40005472,IN005473,900005471,AHOWG1421J,1.00E+14
40005473,IN005474,900005472,AHOWG1422J,1.00E+14
40005474,IN005475,900005473,AHOWG1423J,1.00E+14
40005475,IN005476,900005474,AHOWG1424J,1.00E+14
40005476,IN005477,900005475,AHOWG1425J,1.00E+14
40005477,IN005478,900005476,AHOWG1426J,1.00E+14
40005478,IN005479,900005477,AHOWG1427J,1.00E+14
40005479,IN005480,900005478,AHOWG1428J,1.00E+14
40005480,IN005481,900005479,AHOWG1429J,1.00E+14
40005481,IN005482,900005480,AHOWG1430J,1.00E+14
40005482,IN005483,900005481,AHOWG1431J,1.00E+14
40005483,IN005484,900005482,AHOWG1432J,1.00E+14
40005484,IN005485,900005483,AHOWG1433J,1.00E+14
40005485,IN005486,900005484,AHOWG1434J,1.00E+14
40005486,IN005487,900005485,AHOWG1435J,1.00E+14
40005487,IN005488,900005486,AHOWG1436J,1.00E+14
40005488,IN005489,900005487,AHOWG1437J,1.00E+14
40005489,IN005490,900005488,AHOWG1438J,1.00E+14
40005490,IN005491,900005489,AHOWG1439J,1.00E+14
40005491,IN005492,900005490,AHOWG1440J,1.00E+14
40005492,IN005493,900005491,AHOWG1441J,1.00E+14
40005493,IN005494,900005492,AHOWG1442J,1.00E+14
40005494,IN005495,900005493,AHOWG1443J,1.00E+14
40005495,IN005496,900005494,AHOWG1444J,1.00E+14
40005496,IN005497,900005495,AHOWG1445J,1.00E+14
40005497,IN005498,900005496,AHOWG1446J,1.00E+14
40005498,IN005499,900005497,AHOWG1447J,1.00E+14
40005499,IN005500,900005498,AHOWG1448J,1.00E+14
40005500,IN005501,900005499,AHOWG1449J,1.00E+14
40005501,IN005502,900005500,AHOWG1450J,1.00E+14
40005502,IN005503,900005501,AHOWG1451J,1.00E+14
40005503,IN005504,900005502,AHOWG1452J,1.00E+14
40005504,IN005505,900005503,AHOWG1453J,1.00E+14
40005505,IN005506,900005504,AHOWG1454J,1.00E+14
40005506,IN005507,900005505,AHOWG1455J,1.00E+14
40005507,IN005508,900005506,AHOWG1456J,1.00E+14
40005508,IN005509,900005507,AHOWG1457J,1.00E+14
40005509,IN005510,900005508,AHOWG1458J,1.00E+14
40005510,IN005511,900005509,AHOWG1459J,1.00E+14
40005511,IN005512,900005510,AHOWG1460J,1.00E+14
40005512,IN005513,900005511,AHOWG1461J,1.00E+14
40005513,IN005514,900005512,AHOWG1462J,1.00E+14
40005514,IN005515,900005513,AHOWG1463J,1.00E+14
40005515,IN005516,900005514,AHOWG1464J,1.00E+14
40005516,IN005517,900005515,AHOWG1465J,1.00E+14
40005517,IN005518,900005516,AHOWG1466J,1.00E+14
40005518,IN005519,900005517,AHOWG1467J,1.00E+14
40005519,IN005520,900005518,AHOWG1468J,1.00E+14
40005520,IN005521,900005519,AHOWG1469J,1.00E+14
40005521,IN005522,900005520,AHOWG1470J,1.00E+14
40005522,IN005523,900005521,AHOWG1471J,1.00E+14
40005523,IN005524,900005522,AHOWG1472J,1.00E+14
40005524,IN005525,900005523,AHOWG1473J,1.00E+14
40005525,IN005526,900005524,AHOWG1474J,1.00E+14
40005526,IN005527,900005525,AHOWG1475J,1.00E+14
40005527,IN005528,900005526,AHOWG1476J,1.00E+14
40005528,IN005529,900005527,AHOWG1477J,1.00E+14
40005529,IN005530,900005528,AHOWG1478J,1.00E+14
40005530,IN005531,900005529,AHOWG1479J,1.00E+14
40005531,IN005532,900005530,AHOWG1480J,1.00E+14
40005532,IN005533,900005531,AHOWG1481J,1.00E+14
40005533,IN005534,900005532,AHOWG1482J,1.00E+14
40005534,IN005535,900005533,AHOWG1483J,1.00E+14
40005535,IN005536,900005534,AHOWG1484J,1.00E+14
